trigger_level,trigger_hour,atr_level,goal_hour,percent_complete,raw_count,direction
1.0,0900,0.618,0900,61.3,84,Above
1.0,0900,0.618,0900,77.3,120,Below
1.0,0900,0.786,0900,72.3,24,Above
1.0,0900,0.786,0900,27.5,155,Below
1.0,0900,1.0,0900,85.6,27,Above
1.0,0900,1.0,0900,76.8,276,Below
1.0,1000,-1.0,1000,79.9,197,Above
1.0,1000,-1.0,1000,89.6,190,Below
1.0,1000,-0.786,1000,7.7,174,Above
1.0,1000,-0.786,1000,62.1,224,Below
1.0,1000,-0.618,1000,31.2,38,Above
1.0,1000,-0.618,1000,35.8,7,Below
1.0,1000,-0.5,1000,19.4,164,Above
1.0,1000,-0.5,1000,82.9,35,Below
1.0,1000,-0.382,1000,89.4,37,Above
1.0,1000,-0.382,1000,34.2,267,Below
1.0,1000,-0.236,1000,7.9,229,Above
1.0,1000,-0.236,1000,30.5,1,Below
1.0,1000,0.0,1000,97.3,217,Above
1.0,1000,0.0,1000,45.2,64,Below
1.0,1000,0.236,1000,52.6,19,Above
1.0,1000,0.236,1000,19.1,60,Below
1.0,1000,0.382,1000,42.0,11,Above
1.0,1000,0.382,1000,39.9,60,Below
1.0,1000,0.5,1000,46.9,76,Above
1.0,1000,0.5,1000,44.4,275,Below
1.0,1000,0.618,1000,48.0,88,Above
1.0,1000,0.618,1000,16.0,286,Below
1.0,1000,0.786,1000,81.9,244,Above
1.0,1000,0.786,1000,98.8,95,Below
1.0,1000,1.0,1000,18.9,85,Above
1.0,1000,1.0,1000,78.0,11,Below
1.0,1100,-1.0,1100,5.5,253,Above
1.0,1100,-1.0,1100,67.6,294,Below
1.0,1100,-0.786,1100,9.2,26,Above
1.0,1100,-0.786,1100,82.9,246,Below
1.0,1100,-0.618,1100,1.6,75,Above
1.0,1100,-0.618,1100,93.7,152,Below
1.0,1100,-0.5,1100,60.1,65,Above
1.0,1100,-0.5,1100,65.2,124,Below
1.0,1100,-0.382,1100,29.4,103,Above
1.0,1100,-0.382,1100,89.0,18,Below
1.0,1100,-0.236,1100,59.4,39,Above
1.0,1100,-0.236,1100,92.2,33,Below
1.0,1100,0.0,1100,35.6,212,Above
1.0,1100,0.0,1100,36.8,107,Below
1.0,1100,0.236,1100,56.0,270,Above
1.0,1100,0.236,1100,35.6,193,Below
1.0,1100,0.382,1100,91.3,25,Above
1.0,1100,0.382,1100,97.4,111,Below
1.0,1100,0.5,1100,69.5,104,Above
1.0,1100,0.5,1100,75.0,94,Below
1.0,1100,0.618,1100,66.7,222,Above
1.0,1100,0.618,1100,44.2,235,Below
1.0,1100,0.786,1100,58.7,41,Above
1.0,1100,0.786,1100,69.1,247,Below
1.0,1100,1.0,1100,86.6,264,Above
1.0,1100,1.0,1100,66.8,228,Below
1.0,1200,-1.0,1200,14.6,232,Above
1.0,1200,-1.0,1200,40.3,62,Below
1.0,1200,-0.786,1200,99.1,267,Above
1.0,1200,-0.786,1200,57.0,274,Below
1.0,1200,-0.618,1200,42.1,168,Above
1.0,1200,-0.618,1200,82.6,48,Below
1.0,1200,-0.5,1200,6.1,98,Above
1.0,1200,-0.5,1200,69.3,201,Below
1.0,1200,-0.382,1200,16.7,140,Above
1.0,1200,-0.382,1200,26.9,217,Below
1.0,1200,-0.236,1200,32.8,14,Above
1.0,1200,-0.236,1200,41.8,175,Below
1.0,1200,0.0,1200,44.4,49,Above
1.0,1200,0.0,1200,56.0,246,Below
1.0,1200,0.236,1200,78.3,140,Above
1.0,1200,0.236,1200,14.1,138,Below
1.0,1200,0.382,1200,50.8,157,Above
1.0,1200,0.382,1200,75.0,16,Below
1.0,1200,0.5,1200,68.2,61,Above
1.0,1200,0.5,1200,100.0,207,Below
1.0,1200,0.618,1200,27.5,263,Above
1.0,1200,0.618,1200,30.1,150,Below
1.0,1200,0.786,1200,27.6,55,Above
1.0,1200,0.786,1200,79.9,158,Below
1.0,1200,1.0,1200,30.2,136,Above
1.0,1200,1.0,1200,52.8,135,Below
1.0,1300,-1.0,1300,53.8,109,Above
1.0,1300,-1.0,1300,9.7,297,Below
1.0,1300,-0.786,1300,57.2,93,Above
1.0,1300,-0.786,1300,27.1,80,Below
1.0,1300,-0.618,1300,76.3,198,Above
1.0,1300,-0.618,1300,59.1,130,Below
1.0,1300,-0.5,1300,12.9,102,Above
1.0,1300,-0.5,1300,30.9,133,Below
1.0,1300,-0.382,1300,9.2,155,Above
1.0,1300,-0.382,1300,20.2,188,Below
1.0,1300,-0.236,1300,58.3,96,Above
1.0,1300,-0.236,1300,18.1,208,Below
1.0,1300,0.0,1300,67.9,24,Above
1.0,1300,0.0,1300,13.6,38,Below
1.0,1300,0.236,1300,57.4,300,Above
1.0,1300,0.236,1300,8.7,22,Below
1.0,1300,0.382,1300,12.0,210,Above
1.0,1300,0.382,1300,25.0,158,Below
1.0,1300,0.5,1300,25.4,57,Above
1.0,1300,0.5,1300,72.4,283,Below
1.0,1300,0.618,1300,5.7,142,Above
1.0,1300,0.618,1300,33.4,260,Below
1.0,1300,0.786,1300,94.3,223,Above
1.0,1300,0.786,1300,0.7,50,Below
1.0,1300,1.0,1300,78.2,169,Above
1.0,1300,1.0,1300,22.4,168,Below
1.0,1400,-1.0,1400,74.8,285,Above
1.0,1400,-1.0,1400,38.3,63,Below
1.0,1400,-0.786,1400,67.4,74,Above
1.0,1400,-0.786,1400,58.1,254,Below
1.0,1400,-0.618,1400,16.1,259,Above
1.0,1400,-0.618,1400,54.6,196,Below
1.0,1400,-0.5,1400,25.7,107,Above
1.0,1400,-0.5,1400,55.6,19,Below
1.0,1400,-0.382,1400,42.5,105,Above
1.0,1400,-0.382,1400,27.2,200,Below
1.0,1400,-0.236,1400,87.1,161,Above
1.0,1400,-0.236,1400,68.9,154,Below
1.0,1400,0.0,1400,66.9,72,Above
1.0,1400,0.0,1400,74.3,155,Below
1.0,1400,0.236,1400,24.7,119,Above
1.0,1400,0.236,1400,10.1,182,Below
1.0,1400,0.382,1400,2.7,218,Above
1.0,1400,0.382,1400,97.0,155,Below
1.0,1400,0.5,1400,30.3,250,Above
1.0,1400,0.5,1400,89.5,251,Below
1.0,1400,0.618,1400,20.8,110,Above
1.0,1400,0.618,1400,84.9,104,Below
1.0,1400,0.786,1400,50.9,248,Above
1.0,1400,0.786,1400,43.2,273,Below
1.0,1400,1.0,1400,35.8,287,Above
1.0,1400,1.0,1400,5.5,5,Below
1.0,1500,-1.0,1500,65.9,274,Above
1.0,1500,-1.0,1500,78.2,13,Below
1.0,1500,-0.786,1500,87.0,202,Above
1.0,1500,-0.786,1500,17.0,125,Below
1.0,1500,-0.618,1500,2.9,171,Above
1.0,1500,-0.618,1500,37.5,160,Below
1.0,1500,-0.5,1500,62.3,221,Above
1.0,1500,-0.5,1500,68.3,3,Below
1.0,1500,-0.382,1500,7.1,207,Above
1.0,1500,-0.382,1500,24.7,248,Below
1.0,1500,-0.236,1500,69.6,97,Above
1.0,1500,-0.236,1500,89.6,16,Below
1.0,1500,0.0,1500,59.1,79,Above
1.0,1500,0.0,1500,14.0,112,Below
1.0,1500,0.236,1500,78.5,232,Above
1.0,1500,0.236,1500,69.9,291,Below
1.0,1500,0.382,1500,31.1,35,Above
1.0,1500,0.382,1500,91.6,148,Below
1.0,1500,0.5,1500,36.9,10,Above
1.0,1500,0.5,1500,15.4,194,Below
1.0,1500,0.618,1500,86.9,209,Above
1.0,1500,0.618,1500,81.5,221,Below
1.0,1500,0.786,1500,6.4,284,Above
1.0,1500,0.786,1500,56.7,264,Below
1.0,1500,1.0,1500,89.0,135,Above
1.0,1500,1.0,1500,69.3,260,Below
1.0,1600,-1.0,1600,34.0,131,Above
1.0,1600,-1.0,1600,60.0,55,Below
1.0,1600,-0.786,1600,13.7,272,Above
1.0,1600,-0.786,1600,40.0,87,Below
1.0,1600,-0.618,1600,47.2,105,Above
1.0,1600,-0.618,1600,93.3,104,Below
1.0,1600,-0.5,1600,0.8,160,Above
1.0,1600,-0.5,1600,16.0,239,Below
1.0,1600,-0.382,1600,19.8,41,Above
1.0,1600,-0.382,1600,2.5,193,Below
1.0,1600,-0.236,1600,51.1,205,Above
1.0,1600,-0.236,1600,58.3,54,Below
1.0,1600,0.0,1600,65.2,157,Above
1.0,1600,0.0,1600,15.1,27,Below
1.0,1600,0.236,1600,87.2,295,Above
1.0,1600,0.236,1600,59.0,234,Below
1.0,1600,0.382,1600,34.0,243,Above
1.0,1600,0.382,1600,68.6,84,Below
1.0,1600,0.5,1600,14.8,127,Above
1.0,1600,0.5,1600,64.5,206,Below
1.0,1600,0.618,1600,62.0,222,Above
1.0,1600,0.618,1600,86.8,117,Below
1.0,1600,0.786,1600,99.8,99,Above
1.0,1600,0.786,1600,36.9,182,Below
1.0,1600,1.0,1600,67.7,95,Above
1.0,1600,1.0,1600,64.5,270,Below
-1.0,OPEN,-1.0,TOTAL,10.9,209,Above
-1.0,OPEN,-1.0,TOTAL,55.3,248,Below
-1.0,OPEN,-0.786,TOTAL,46.7,70,Above
-1.0,OPEN,-0.786,TOTAL,67.0,277,Below
-1.0,OPEN,-0.618,TOTAL,74.7,206,Above
-1.0,OPEN,-0.618,TOTAL,44.6,276,Below
-1.0,OPEN,-0.5,TOTAL,14.2,194,Above
-1.0,OPEN,-0.5,TOTAL,66.1,54,Below
-1.0,OPEN,-0.382,TOTAL,47.2,44,Above
-1.0,OPEN,-0.382,TOTAL,65.6,86,Below
-1.0,OPEN,-0.236,TOTAL,90.7,80,Above
-1.0,OPEN,-0.236,TOTAL,68.1,236,Below
-1.0,OPEN,0.0,TOTAL,62.6,284,Above
-1.0,OPEN,0.0,TOTAL,1.7,54,Below
-1.0,OPEN,0.236,TOTAL,22.6,235,Above
-1.0,OPEN,0.236,TOTAL,3.7,234,Below
-1.0,OPEN,0.382,TOTAL,33.2,274,Above
-1.0,OPEN,0.382,TOTAL,9.8,182,Below
-1.0,OPEN,0.5,TOTAL,65.2,205,Above
-1.0,OPEN,0.5,TOTAL,19.6,255,Below
-1.0,OPEN,0.618,TOTAL,83.5,87,Above
-1.0,OPEN,0.618,TOTAL,94.6,207,Below
-1.0,OPEN,0.786,TOTAL,71.1,249,Above
-1.0,OPEN,0.786,TOTAL,32.5,289,Below
-1.0,OPEN,1.0,TOTAL,29.9,298,Above
-1.0,OPEN,1.0,TOTAL,67.8,186,Below
-0.786,OPEN,-1.0,TOTAL,94.5,36,Above
-0.786,OPEN,-1.0,TOTAL,37.1,212,Below
-0.786,OPEN,-0.786,TOTAL,87.1,17,Above
-0.786,OPEN,-0.786,TOTAL,74.3,82,Below
-0.786,OPEN,-0.618,TOTAL,78.9,187,Above
-0.786,OPEN,-0.618,TOTAL,4.8,18,Below
-0.786,OPEN,-0.5,TOTAL,28.7,161,Above
-0.786,OPEN,-0.5,TOTAL,78.6,176,Below
-0.786,OPEN,-0.382,TOTAL,31.2,244,Above
-0.786,OPEN,-0.382,TOTAL,52.8,143,Below
-0.786,OPEN,-0.236,TOTAL,15.4,280,Above
-0.786,OPEN,-0.236,TOTAL,47.1,176,Below
-0.786,OPEN,0.0,TOTAL,20.5,79,Above
-0.786,OPEN,0.0,TOTAL,24.0,71,Below
-0.786,OPEN,0.236,TOTAL,95.9,21,Above
-0.786,OPEN,0.236,TOTAL,52.6,246,Below
-0.786,OPEN,0.382,TOTAL,8.1,207,Above
-0.786,OPEN,0.382,TOTAL,71.4,111,Below
-0.786,OPEN,0.5,TOTAL,66.9,245,Above
-0.786,OPEN,0.5,TOTAL,72.7,158,Below
-0.786,OPEN,0.618,TOTAL,6.5,69,Above
-0.786,OPEN,0.618,TOTAL,5.7,204,Below
-0.786,OPEN,0.786,TOTAL,88.7,257,Above
-0.786,OPEN,0.786,TOTAL,15.2,233,Below
-0.786,OPEN,1.0,TOTAL,92.5,190,Above
-0.786,OPEN,1.0,TOTAL,37.2,61,Below
-0.618,OPEN,-1.0,TOTAL,25.6,242,Above
-0.618,OPEN,-1.0,TOTAL,0.8,218,Below
-0.618,OPEN,-0.786,TOTAL,51.7,105,Above
-0.618,OPEN,-0.786,TOTAL,5.3,122,Below
-0.618,OPEN,-0.618,TOTAL,46.3,202,Above
-0.618,OPEN,-0.618,TOTAL,69.8,160,Below
-0.618,OPEN,-0.5,TOTAL,36.6,24,Above
-0.618,OPEN,-0.5,TOTAL,23.8,283,Below
-0.618,OPEN,-0.382,TOTAL,22.9,176,Above
-0.618,OPEN,-0.382,TOTAL,0.0,175,Below
-0.618,OPEN,-0.236,TOTAL,97.2,162,Above
-0.618,OPEN,-0.236,TOTAL,9.1,282,Below
-0.618,OPEN,0.0,TOTAL,5.7,49,Above
-0.618,OPEN,0.0,TOTAL,92.7,85,Below
-0.618,OPEN,0.236,TOTAL,82.2,7,Above
-0.618,OPEN,0.236,TOTAL,93.1,116,Below
-0.618,OPEN,0.382,TOTAL,53.5,80,Above
-0.618,OPEN,0.382,TOTAL,11.0,54,Below
-0.618,OPEN,0.5,TOTAL,93.6,109,Above
-0.618,OPEN,0.5,TOTAL,70.1,193,Below
-0.618,OPEN,0.618,TOTAL,1.6,279,Above
-0.618,OPEN,0.618,TOTAL,31.2,38,Below
-0.618,OPEN,0.786,TOTAL,56.3,262,Above
-0.618,OPEN,0.786,TOTAL,18.1,258,Below
-0.618,OPEN,1.0,TOTAL,83.4,205,Above
-0.618,OPEN,1.0,TOTAL,26.8,64,Below
-0.5,OPEN,-1.0,TOTAL,77.7,206,Above
-0.5,OPEN,-1.0,TOTAL,30.6,228,Below
-0.5,OPEN,-0.786,TOTAL,92.9,199,Above
-0.5,OPEN,-0.786,TOTAL,26.9,295,Below
-0.5,OPEN,-0.618,TOTAL,98.6,124,Above
-0.5,OPEN,-0.618,TOTAL,84.8,62,Below
-0.5,OPEN,-0.5,TOTAL,28.4,251,Above
-0.5,OPEN,-0.5,TOTAL,1.3,47,Below
-0.5,OPEN,-0.382,TOTAL,43.8,184,Above
-0.5,OPEN,-0.382,TOTAL,17.1,204,Below
-0.5,OPEN,-0.236,TOTAL,33.8,250,Above
-0.5,OPEN,-0.236,TOTAL,25.1,164,Below
-0.5,OPEN,0.0,TOTAL,51.2,209,Above
-0.5,OPEN,0.0,TOTAL,20.3,202,Below
-0.5,OPEN,0.236,TOTAL,55.8,69,Above
-0.5,OPEN,0.236,TOTAL,37.0,113,Below
-0.5,OPEN,0.382,TOTAL,66.9,156,Above
-0.5,OPEN,0.382,TOTAL,78.1,260,Below
-0.5,OPEN,0.5,TOTAL,89.3,284,Above
-0.5,OPEN,0.5,TOTAL,39.1,20,Below
-0.5,OPEN,0.618,TOTAL,77.9,106,Above
-0.5,OPEN,0.618,TOTAL,73.6,228,Below
-0.5,OPEN,0.786,TOTAL,55.7,163,Above
-0.5,OPEN,0.786,TOTAL,99.1,291,Below
-0.5,OPEN,1.0,TOTAL,26.5,299,Above
-0.5,OPEN,1.0,TOTAL,42.9,82,Below
-0.382,OPEN,-1.0,TOTAL,79.9,258,Above
-0.382,OPEN,-1.0,TOTAL,37.4,153,Below
-0.382,OPEN,-0.786,TOTAL,5.8,232,Above
-0.382,OPEN,-0.786,TOTAL,55.4,276,Below
-0.382,OPEN,-0.618,TOTAL,54.4,166,Above
-0.382,OPEN,-0.618,TOTAL,83.9,222,Below
-0.382,OPEN,-0.5,TOTAL,53.3,237,Above
-0.382,OPEN,-0.5,TOTAL,71.5,142,Below
-0.382,OPEN,-0.382,TOTAL,96.3,119,Above
-0.382,OPEN,-0.382,TOTAL,99.6,239,Below
-0.382,OPEN,-0.236,TOTAL,47.8,90,Above
-0.382,OPEN,-0.236,TOTAL,35.8,222,Below
-0.382,OPEN,0.0,TOTAL,95.9,6,Above
-0.382,OPEN,0.0,TOTAL,35.7,126,Below
-0.382,OPEN,0.236,TOTAL,79.5,272,Above
-0.382,OPEN,0.236,TOTAL,88.7,46,Below
-0.382,OPEN,0.382,TOTAL,15.5,184,Above
-0.382,OPEN,0.382,TOTAL,27.5,253,Below
-0.382,OPEN,0.5,TOTAL,99.8,204,Above
-0.382,OPEN,0.5,TOTAL,96.3,188,Below
-0.382,OPEN,0.618,TOTAL,89.0,149,Above
-0.382,OPEN,0.618,TOTAL,82.6,38,Below
-0.382,OPEN,0.786,TOTAL,95.7,217,Above
-0.382,OPEN,0.786,TOTAL,28.9,239,Below
-0.382,OPEN,1.0,TOTAL,82.9,121,Above
-0.382,OPEN,1.0,TOTAL,31.5,77,Below
-0.236,OPEN,-1.0,TOTAL,32.4,243,Above
-0.236,OPEN,-1.0,TOTAL,10.3,134,Below
-0.236,OPEN,-0.786,TOTAL,99.5,219,Above
-0.236,OPEN,-0.786,TOTAL,79.2,88,Below
-0.236,OPEN,-0.618,TOTAL,77.6,70,Above
-0.236,OPEN,-0.618,TOTAL,23.7,48,Below
-0.236,OPEN,-0.5,TOTAL,31.6,287,Above
-0.236,OPEN,-0.5,TOTAL,61.7,43,Below
-0.236,OPEN,-0.382,TOTAL,57.7,208,Above
-0.236,OPEN,-0.382,TOTAL,42.6,256,Below
-0.236,OPEN,-0.236,TOTAL,23.2,174,Above
-0.236,OPEN,-0.236,TOTAL,65.9,296,Below
-0.236,OPEN,0.0,TOTAL,21.3,47,Above
-0.236,OPEN,0.0,TOTAL,9.6,59,Below
-0.236,OPEN,0.236,TOTAL,94.0,104,Above
-0.236,OPEN,0.236,TOTAL,1.9,129,Below
-0.236,OPEN,0.382,TOTAL,8.9,260,Above
-0.236,OPEN,0.382,TOTAL,21.7,4,Below
-0.236,OPEN,0.5,TOTAL,61.6,215,Above
-0.236,OPEN,0.5,TOTAL,20.7,291,Below
-0.236,OPEN,0.618,TOTAL,57.3,98,Above
-0.236,OPEN,0.618,TOTAL,17.0,65,Below
-0.236,OPEN,0.786,TOTAL,25.8,209,Above
-0.236,OPEN,0.786,TOTAL,44.8,196,Below
-0.236,OPEN,1.0,TOTAL,79.6,14,Above
-0.236,OPEN,1.0,TOTAL,66.7,224,Below
0.0,OPEN,-1.0,TOTAL,70.0,145,Above
0.0,OPEN,-1.0,TOTAL,38.0,270,Below
0.0,OPEN,-0.786,TOTAL,79.7,152,Above
0.0,OPEN,-0.786,TOTAL,22.0,104,Below
0.0,OPEN,-0.618,TOTAL,92.7,160,Above
0.0,OPEN,-0.618,TOTAL,76.6,211,Below
0.0,OPEN,-0.5,TOTAL,3.8,106,Above
0.0,OPEN,-0.5,TOTAL,69.6,299,Below
0.0,OPEN,-0.382,TOTAL,19.7,3,Above
0.0,OPEN,-0.382,TOTAL,39.1,198,Below
0.0,OPEN,-0.236,TOTAL,49.0,277,Above
0.0,OPEN,-0.236,TOTAL,48.8,76,Below
0.0,OPEN,0.0,TOTAL,52.1,22,Above
0.0,OPEN,0.0,TOTAL,48.1,101,Below
0.0,OPEN,0.236,TOTAL,28.4,46,Above
0.0,OPEN,0.236,TOTAL,65.3,169,Below
0.0,OPEN,0.382,TOTAL,66.3,63,Above
0.0,OPEN,0.382,TOTAL,19.1,291,Below
0.0,OPEN,0.5,TOTAL,16.8,47,Above
0.0,OPEN,0.5,TOTAL,68.7,184,Below
0.0,OPEN,0.618,TOTAL,53.5,261,Above
0.0,OPEN,0.618,TOTAL,53.8,76,Below
0.0,OPEN,0.786,TOTAL,85.9,117,Above
0.0,OPEN,0.786,TOTAL,80.0,63,Below
0.0,OPEN,1.0,TOTAL,56.1,299,Above
0.0,OPEN,1.0,TOTAL,6.6,300,Below
0.236,OPEN,-1.0,TOTAL,65.4,227,Above
0.236,OPEN,-1.0,TOTAL,87.6,261,Below
0.236,OPEN,-0.786,TOTAL,0.9,252,Above
0.236,OPEN,-0.786,TOTAL,22.0,124,Below
0.236,OPEN,-0.618,TOTAL,47.5,279,Above
0.236,OPEN,-0.618,TOTAL,85.5,233,Below
0.236,OPEN,-0.5,TOTAL,15.8,219,Above
0.236,OPEN,-0.5,TOTAL,26.1,57,Below
0.236,OPEN,-0.382,TOTAL,1.2,282,Above
0.236,OPEN,-0.382,TOTAL,67.6,203,Below
0.236,OPEN,-0.236,TOTAL,78.1,271,Above
0.236,OPEN,-0.236,TOTAL,87.1,151,Below
0.236,OPEN,0.0,TOTAL,43.9,73,Above
0.236,OPEN,0.0,TOTAL,37.2,280,Below
0.236,OPEN,0.236,TOTAL,12.4,205,Above
0.236,OPEN,0.236,TOTAL,87.8,117,Below
0.236,OPEN,0.382,TOTAL,6.6,191,Above
0.236,OPEN,0.382,TOTAL,13.0,253,Below
0.236,OPEN,0.5,TOTAL,1.9,175,Above
0.236,OPEN,0.5,TOTAL,71.3,85,Below
0.236,OPEN,0.618,TOTAL,61.2,94,Above
0.236,OPEN,0.618,TOTAL,77.3,66,Below
0.236,OPEN,0.786,TOTAL,43.3,206,Above
0.236,OPEN,0.786,TOTAL,44.2,294,Below
0.236,OPEN,1.0,TOTAL,72.8,119,Above
0.236,OPEN,1.0,TOTAL,64.4,261,Below
0.382,OPEN,-1.0,TOTAL,81.4,247,Above
0.382,OPEN,-1.0,TOTAL,11.3,73,Below
0.382,OPEN,-0.786,TOTAL,28.6,3,Above
0.382,OPEN,-0.786,TOTAL,76.4,145,Below
0.382,OPEN,-0.618,TOTAL,25.6,25,Above
0.382,OPEN,-0.618,TOTAL,54.5,126,Below
0.382,OPEN,-0.5,TOTAL,74.8,85,Above
0.382,OPEN,-0.5,TOTAL,66.6,138,Below
0.382,OPEN,-0.382,TOTAL,66.3,62,Above
0.382,OPEN,-0.382,TOTAL,10.1,299,Below
0.382,OPEN,-0.236,TOTAL,28.9,286,Above
0.382,OPEN,-0.236,TOTAL,62.9,257,Below
0.382,OPEN,0.0,TOTAL,48.0,102,Above
0.382,OPEN,0.0,TOTAL,69.1,153,Below
0.382,OPEN,0.236,TOTAL,19.7,94,Above
0.382,OPEN,0.236,TOTAL,13.4,284,Below
0.382,OPEN,0.382,TOTAL,42.3,274,Above
0.382,OPEN,0.382,TOTAL,0.5,136,Below
0.382,OPEN,0.5,TOTAL,84.9,11,Above
0.382,OPEN,0.5,TOTAL,79.5,21,Below
0.382,OPEN,0.618,TOTAL,64.9,81,Above
0.382,OPEN,0.618,TOTAL,28.2,72,Below
0.382,OPEN,0.786,TOTAL,58.2,32,Above
0.382,OPEN,0.786,TOTAL,16.2,288,Below
0.382,OPEN,1.0,TOTAL,25.1,64,Above
0.382,OPEN,1.0,TOTAL,23.0,66,Below
0.5,OPEN,-1.0,TOTAL,59.9,44,Above
0.5,OPEN,-1.0,TOTAL,88.8,138,Below
0.5,OPEN,-0.786,TOTAL,98.4,46,Above
0.5,OPEN,-0.786,TOTAL,43.7,150,Below
0.5,OPEN,-0.618,TOTAL,95.4,115,Above
0.5,OPEN,-0.618,TOTAL,17.4,188,Below
0.5,OPEN,-0.5,TOTAL,8.7,294,Above
0.5,OPEN,-0.5,TOTAL,63.5,135,Below
0.5,OPEN,-0.382,TOTAL,67.1,83,Above
0.5,OPEN,-0.382,TOTAL,39.9,101,Below
0.5,OPEN,-0.236,TOTAL,4.7,19,Above
0.5,OPEN,-0.236,TOTAL,18.9,175,Below
0.5,OPEN,0.0,TOTAL,3.4,46,Above
0.5,OPEN,0.0,TOTAL,21.3,53,Below
0.5,OPEN,0.236,TOTAL,67.6,31,Above
0.5,OPEN,0.236,TOTAL,81.2,112,Below
0.5,OPEN,0.382,TOTAL,26.9,196,Above
0.5,OPEN,0.382,TOTAL,47.9,53,Below
0.5,OPEN,0.5,TOTAL,48.9,138,Above
0.5,OPEN,0.5,TOTAL,82.4,110,Below
0.5,OPEN,0.618,TOTAL,1.8,102,Above
0.5,OPEN,0.618,TOTAL,90.9,115,Below
0.5,OPEN,0.786,TOTAL,7.3,188,Above
0.5,OPEN,0.786,TOTAL,4.4,96,Below
0.5,OPEN,1.0,TOTAL,24.8,103,Above
0.5,OPEN,1.0,TOTAL,73.6,281,Below
0.618,OPEN,-1.0,TOTAL,64.3,236,Above
0.618,OPEN,-1.0,TOTAL,71.6,64,Below
0.618,OPEN,-0.786,TOTAL,27.3,176,Above
0.618,OPEN,-0.786,TOTAL,41.0,110,Below
0.618,OPEN,-0.618,TOTAL,40.9,233,Above
0.618,OPEN,-0.618,TOTAL,77.3,8,Below
0.618,OPEN,-0.5,TOTAL,73.7,277,Above
0.618,OPEN,-0.5,TOTAL,96.9,67,Below
0.618,OPEN,-0.382,TOTAL,9.5,203,Above
0.618,OPEN,-0.382,TOTAL,30.2,23,Below
0.618,OPEN,-0.236,TOTAL,60.7,264,Above
0.618,OPEN,-0.236,TOTAL,10.7,205,Below
0.618,OPEN,0.0,TOTAL,98.0,4,Above
0.618,OPEN,0.0,TOTAL,50.8,280,Below
0.618,OPEN,0.236,TOTAL,78.6,285,Above
0.618,OPEN,0.236,TOTAL,73.6,146,Below
0.618,OPEN,0.382,TOTAL,68.2,1,Above
0.618,OPEN,0.382,TOTAL,9.9,264,Below
0.618,OPEN,0.5,TOTAL,81.1,71,Above
0.618,OPEN,0.5,TOTAL,72.5,176,Below
0.618,OPEN,0.618,TOTAL,9.2,184,Above
0.618,OPEN,0.618,TOTAL,25.4,260,Below
0.618,OPEN,0.786,TOTAL,77.7,226,Above
0.618,OPEN,0.786,TOTAL,75.7,5,Below
0.618,OPEN,1.0,TOTAL,65.5,214,Above
0.618,OPEN,1.0,TOTAL,59.8,21,Below
0.786,OPEN,-1.0,TOTAL,43.0,51,Above
0.786,OPEN,-1.0,TOTAL,64.7,146,Below
0.786,OPEN,-0.786,TOTAL,42.1,106,Above
0.786,OPEN,-0.786,TOTAL,38.8,190,Below
0.786,OPEN,-0.618,TOTAL,16.7,29,Above
0.786,OPEN,-0.618,TOTAL,94.9,160,Below
0.786,OPEN,-0.5,TOTAL,63.4,266,Above
0.786,OPEN,-0.5,TOTAL,14.9,62,Below
0.786,OPEN,-0.382,TOTAL,86.7,68,Above
0.786,OPEN,-0.382,TOTAL,87.2,7,Below
0.786,OPEN,-0.236,TOTAL,77.4,145,Above
0.786,OPEN,-0.236,TOTAL,23.8,80,Below
0.786,OPEN,0.0,TOTAL,89.2,112,Above
0.786,OPEN,0.0,TOTAL,56.7,41,Below
0.786,OPEN,0.236,TOTAL,13.5,27,Above
0.786,OPEN,0.236,TOTAL,53.1,22,Below
0.786,OPEN,0.382,TOTAL,47.6,177,Above
0.786,OPEN,0.382,TOTAL,91.2,177,Below
0.786,OPEN,0.5,TOTAL,20.4,34,Above
0.786,OPEN,0.5,TOTAL,79.8,169,Below
0.786,OPEN,0.618,TOTAL,72.1,280,Above
0.786,OPEN,0.618,TOTAL,84.3,40,Below
0.786,OPEN,0.786,TOTAL,9.2,184,Above
0.786,OPEN,0.786,TOTAL,41.6,232,Below
0.786,OPEN,1.0,TOTAL,58.2,91,Above
0.786,OPEN,1.0,TOTAL,27.6,173,Below
1.0,OPEN,-1.0,TOTAL,67.2,190,Above
1.0,OPEN,-1.0,TOTAL,80.5,278,Below
1.0,OPEN,-0.786,TOTAL,0.4,37,Above
1.0,OPEN,-0.786,TOTAL,18.3,99,Below
1.0,OPEN,-0.618,TOTAL,14.2,252,Above
1.0,OPEN,-0.618,TOTAL,54.6,159,Below
1.0,OPEN,-0.5,TOTAL,0.6,45,Above
1.0,OPEN,-0.5,TOTAL,94.1,184,Below
1.0,OPEN,-0.382,TOTAL,26.6,210,Above
1.0,OPEN,-0.382,TOTAL,38.6,166,Below
1.0,OPEN,-0.236,TOTAL,4.7,110,Above
1.0,OPEN,-0.236,TOTAL,89.8,48,Below
1.0,OPEN,0.0,TOTAL,36.3,239,Above
1.0,OPEN,0.0,TOTAL,8.7,275,Below
1.0,OPEN,0.236,TOTAL,16.3,146,Above
1.0,OPEN,0.236,TOTAL,36.3,16,Below
1.0,OPEN,0.382,TOTAL,41.7,138,Above
1.0,OPEN,0.382,TOTAL,22.3,279,Below
